datetime,pm25,temperature,humidity,wind_speed,wind_direction
2024-05-27 09:00:00,6.9,15.8,68,10.4,250
2024-05-27 10:00:00,5.3,16.2,63,12.9,243
2024-05-27 11:00:00,5.3,14.1,71,17.2,250
2024-05-27 12:00:00,4.3,15.6,68,15.5,269
2024-05-27 13:00:00,4.4,16.5,59,17.4,257
2024-05-27 14:00:00,5.0,15.2,63,18.4,268
2024-05-27 15:00:00,5.1,14.9,64,14.6,279
2024-05-27 16:00:00,5.0,15.8,56,15.1,271
2024-05-27 17:00:00,4.9,15.4,57,13.7,267
2024-05-27 18:00:00,4.8,13.9,69,14.0,299
2024-05-27 19:00:00,5.8,12.9,79,4.3,270
2024-05-27 20:00:00,6.8,11.4,83,6.6,248
2024-05-27 21:00:00,10.7,11.1,83,6.4,243
2024-05-27 22:00:00,11.3,10.2,87,6.2,234
2024-05-27 23:00:00,10.5,9.9,89,7.3,213
2024-05-28 00:00:00,8.8,9.8,89,9.3,216
2024-05-28 01:00:00,7.9,10.8,85,9.9,224
2024-05-28 02:00:00,7.7,10.6,87,10.0,218
2024-05-28 03:00:00,7.8,10.6,88,10.0,210
2024-05-28 04:00:00,7.6,10.7,88,11.9,209
2024-05-28 05:00:00,7.7,11.4,85,14.5,199
2024-05-28 06:00:00,8.2,11.8,85,15.5,193
2024-05-28 07:00:00,8.0,12.9,81,16.9,192
2024-05-28 08:00:00,7.4,13.6,79,21.6,206
2024-05-28 09:00:00,6.7,13.2,83,20.0,198
2024-05-28 10:00:00,6.1,13.7,82,21.4,207
2024-05-28 11:00:00,5.7,14.6,83,19.1,212
2024-05-28 12:00:00,5.7,15.1,84,19.9,212
2024-05-28 13:00:00,5.8,15.8,81,23.2,226
2024-05-28 14:00:00,6.4,15.9,81,21.7,223
2024-05-28 15:00:00,7.1,16.5,76,22.7,228
2024-05-28 16:00:00,6.9,16.2,82,15.0,215
2024-05-28 17:00:00,6.7,16.4,82,16.5,212
2024-05-28 18:00:00,6.4,16.5,82,16.3,215
2024-05-28 19:00:00,6.3,15.9,83,15.0,215
2024-05-28 20:00:00,6.3,15.4,83,14.5,210
2024-05-28 21:00:00,6.3,14.9,84,15.5,211
2024-05-28 22:00:00,6.2,14.6,84,16.0,216
2024-05-28 23:00:00,6.3,14.4,86,16.1,219
2024-05-29 00:00:00,5.9,14.1,87,17.3,222
2024-05-29 01:00:00,5.7,14.4,87,18.6,234
2024-05-29 02:00:00,5.6,14.2,86,18.5,233
2024-05-29 03:00:00,5.6,14.1,87,16.9,230
2024-05-29 04:00:00,5.2,13.7,89,15.5,226
2024-05-29 05:00:00,5.4,13.6,90,15.8,225
2024-05-29 06:00:00,6.1,13.8,91,17.6,224
2024-05-29 07:00:00,6.3,14.2,90,19.6,226
2024-05-29 08:00:00,5.6,14.6,90,18.6,221
2024-05-29 09:00:00,4.8,15.1,89,18.9,215
2024-05-29 10:00:00,4.5,15.4,85,20.9,225
2024-05-29 11:00:00,5.0,15.6,86,22.3,219
2024-05-29 12:00:00,4.3,16.5,82,23.8,219
2024-05-29 13:00:00,4.2,15.4,91,16.6,198
2024-05-29 14:00:00,4.1,17.1,81,21.5,215
2024-05-29 15:00:00,4.5,16.6,87,17.4,218
2024-05-29 16:00:00,4.8,16.5,89,14.6,220
2024-05-29 17:00:00,5.1,16.2,90,18.0,213
2024-05-29 18:00:00,5.0,16.1,92,18.0,250
2024-05-29 19:00:00,6.2,15.9,92,13.6,292
2024-05-29 20:00:00,7.2,14.6,93,10.6,294
2024-05-29 21:00:00,7.9,14.0,94,10.4,290
2024-05-29 22:00:00,7.6,14.1,94,11.0,293
2024-05-29 23:00:00,7.5,14.0,93,12.2,298
2024-05-30 00:00:00,7.2,13.6,92,13.5,304
2024-05-30 01:00:00,7.5,12.4,94,12.9,297
2024-05-30 02:00:00,7.8,12.6,92,13.8,290
2024-05-30 03:00:00,7.7,12.2,93,13.2,287
2024-05-30 04:00:00,7.9,11.6,94,13.6,287
2024-05-30 05:00:00,9.0,11.7,93,14.5,284
2024-05-30 06:00:00,9.5,12.9,89,17.7,290
2024-05-30 07:00:00,8.9,13.7,85,20.3,293
2024-05-30 08:00:00,8.6,14.6,82,18.1,291
2024-05-30 09:00:00,8.1,14.4,79,17.3,293
2024-05-30 10:00:00,6.8,15.7,75,15.6,293
2024-05-30 11:00:00,5.0,16.2,67,16.7,289
2024-05-30 12:00:00,4.6,14.8,70,24.3,294
2024-05-30 13:00:00,4.5,13.8,76,24.1,302
2024-05-30 14:00:00,4.3,13.9,73,20.2,309
2024-05-30 15:00:00,4.1,14.2,69,19.6,317
2024-05-30 16:00:00,4.3,14.2,71,19.3,315
2024-05-30 17:00:00,4.9,14.7,73,16.6,304
2024-05-30 18:00:00,5.4,13.4,77,19.1,314
2024-05-30 19:00:00,5.9,13.1,78,15.4,303
2024-05-30 20:00:00,6.6,12.2,82,13.3,303
2024-05-30 21:00:00,7.1,11.7,86,13.3,303
2024-05-30 22:00:00,7.7,11.1,91,13.1,307
2024-05-30 23:00:00,8.5,10.7,93,12.0,303
2024-05-31 00:00:00,7.7,10.6,94,11.6,300
2024-05-31 01:00:00,8.9,11.6,93,14.5,297
2024-05-31 02:00:00,8.2,11.8,92,15.6,310
2024-05-31 03:00:00,7.7,11.6,92,14.8,315
2024-05-31 04:00:00,6.8,11.7,94,14.5,314
2024-05-31 05:00:00,8.1,11.9,92,19.1,319
2024-05-31 06:00:00,7.1,12.2,90,19.0,323
2024-05-31 07:00:00,6.4,13.2,85,19.1,328
2024-05-31 08:00:00,6.3,13.7,81,19.9,328
2024-05-31 09:00:00,6.4,14.6,74,19.4,325
2024-05-31 10:00:00,6.2,15.9,72,20.0,321
2024-05-31 11:00:00,5.7,16.2,70,20.9,319
2024-05-31 12:00:00,5.3,17.1,65,22.2,312
2024-05-31 13:00:00,4.8,13.8,82,20.4,319
2024-05-31 14:00:00,4.5,13.2,83,20.9,311
2024-05-31 15:00:00,4.7,13.9,79,23.4,313
2024-05-31 16:00:00,5.0,14.6,75,22.5,311
2024-05-31 17:00:00,5.2,14.2,79,20.6,303
2024-05-31 18:00:00,5.0,14.2,82,16.9,304
2024-05-31 19:00:00,5.5,13.6,87,17.5,323
2024-05-31 20:00:00,5.0,13.3,92,16.6,358
2024-05-31 21:00:00,5.3,12.9,91,17.3,360
2024-05-31 22:00:00,7.3,12.2,93,17.0,5
2024-05-31 23:00:00,7.3,12.4,94,14.8,4
2024-06-01 00:00:00,6.8,12.7,94,17.0,5
2024-06-01 01:00:00,6.3,12.9,92,18.7,2
2024-06-01 02:00:00,5.9,12.6,93,18.4,357
2024-06-01 03:00:00,6.0,12.7,92,17.7,354
2024-06-01 04:00:00,5.2,12.2,91,18.2,351
2024-06-01 05:00:00,5.7,11.8,92,17.2,350
2024-06-01 06:00:00,5.4,12.1,87,18.8,353
2024-06-01 07:00:00,4.8,12.9,80,22.0,359
2024-06-01 08:00:00,4.5,13.8,76,20.2,356
2024-06-01 09:00:00,4.4,13.8,79,20.4,343
2024-06-01 10:00:00,4.6,14.1,78,21.5,337
2024-06-01 11:00:00,5.2,14.7,77,22.6,338
2024-06-01 12:00:00,5.0,14.6,78,22.7,335
2024-06-01 13:00:00,5.5,13.4,81,20.3,335
2024-06-01 14:00:00,5.7,14.2,78,19.5,337
2024-06-01 15:00:00,6.1,14.6,79,18.8,340
2024-06-01 16:00:00,7.1,14.6,78,20.9,349
2024-06-01 17:00:00,7.8,14.4,79,18.9,347
2024-06-01 18:00:00,8.3,14.2,79,18.6,342
2024-06-01 19:00:00,9.5,13.8,80,18.3,345
2024-06-01 20:00:00,10.5,13.4,81,17.5,351
2024-06-01 21:00:00,11.5,13.2,82,17.1,353
2024-06-01 22:00:00,11.4,12.9,84,15.9,355
2024-06-01 23:00:00,11.2,12.9,85,15.2,353
2024-06-02 00:00:00,11.9,12.8,85,15.7,351
2024-06-02 01:00:00,12.1,12.4,88,15.9,347
2024-06-02 02:00:00,11.8,12.3,88,15.2,346
2024-06-02 03:00:00,11.3,12.3,87,15.8,348
2024-06-02 04:00:00,11.0,12.2,87,16.4,351
2024-06-02 05:00:00,11.2,12.2,88,16.6,355
2024-06-02 06:00:00,11.9,12.3,88,15.1,357
2024-06-02 07:00:00,11.6,12.6,85,17.6,1
2024-06-02 08:00:00,11.6,13.1,82,19.9,5
2024-06-02 09:00:00,11.0,14.0,79,19.2,8
2024-06-02 10:00:00,10.2,14.8,76,18.1,5
2024-06-02 11:00:00,9.5,15.7,74,18.4,2
2024-06-02 12:00:00,8.6,16.3,71,17.0,5
2024-06-02 13:00:00,8.0,15.9,71,17.7,5
2024-06-02 14:00:00,7.5,17.1,67,19.8,359
2024-06-02 15:00:00,7.5,17.1,66,18.0,360
2024-06-02 16:00:00,7.7,16.9,67,19.5,3
2024-06-02 17:00:00,8.2,16.3,66,17.3,5
2024-06-02 18:00:00,8.4,15.9,69,13.4,8
2024-06-02 19:00:00,8.5,15.1,73,8.8,19
2024-06-02 20:00:00,8.2,12.6,83,7.3,9
2024-06-02 21:00:00,9.7,12.1,84,10.8,356
2024-06-02 22:00:00,11.0,11.3,88,10.1,360
2024-06-02 23:00:00,12.2,10.3,91,9.0,355
2024-06-03 00:00:00,12.4,9.6,93,9.3,347
2024-06-03 01:00:00,13.4,9.1,94,8.3,342
2024-06-03 02:00:00,14.4,8.6,95,8.5,332
2024-06-03 03:00:00,15.0,8.1,96,9.3,332
2024-06-03 04:00:00,15.1,7.6,96,8.7,336
2024-06-03 05:00:00,16.6,8.4,93,9.1,342
2024-06-03 06:00:00,15.6,10.1,87,7.6,352
2024-06-03 07:00:00,15.3,11.9,81,6.5,3
2024-06-03 08:00:00,14.4,13.7,74,6.6,22
2024-06-03 09:00:00,13.4,15.2,70,7.0,12
2024-06-03 10:00:00,12.1,16.6,68,7.2,6
2024-06-03 11:00:00,10.9,18.2,63,10.4,2
2024-06-03 12:00:00,10.3,18.5,61,9.8,354
2024-06-03 13:00:00,11.0,18.5,63,9.7,345
2024-06-03 14:00:00,10.7,19.3,62,10.8,345
2024-06-03 15:00:00,10.7,19.5,62,8.8,351
2024-06-03 16:00:00,11.0,19.6,61,9.5,349
2024-06-03 17:00:00,11.5,19.5,62,9.3,344
2024-06-03 18:00:00,11.7,19.0,69,5.9,349
2024-06-03 19:00:00,11.9,17.6,80,4.3,355
2024-06-03 20:00:00,13.0,15.6,86,6.3,13
2024-06-03 21:00:00,15.6,14.6,90,7.9,24
2024-06-03 22:00:00,15.6,14.9,87,4.7,23
2024-06-03 23:00:00,17.9,15.4,86,3.1,45
2024-06-04 00:00:00,18.9,14.9,88,0.5,315
2024-06-04 01:00:00,21.8,15.1,91,1.4,360
2024-06-04 02:00:00,22.0,14.7,93,2.4,297
2024-06-04 03:00:00,23.1,12.3,99,5.4,278
2024-06-04 04:00:00,22.7,11.6,100,4.0,275
2024-06-04 05:00:00,21.5,12.3,99,5.4,274
2024-06-04 06:00:00,22.4,13.6,96,3.6,270
2024-06-04 07:00:00,19.9,15.2,91,2.5,262
2024-06-04 08:00:00,15.4,17.0,85,3.6,233
2024-06-04 09:00:00,11.4,18.9,74,8.7,240
2024-06-04 10:00:00,10.8,19.9,68,12.2,236
2024-06-04 11:00:00,10.7,20.6,64,15.1,237
2024-06-04 12:00:00,9.4,21.5,58,15.3,236
2024-06-04 13:00:00,9.3,21.8,57,17.1,226
2024-06-04 14:00:00,8.9,21.5,58,19.4,228
2024-06-04 15:00:00,8.9,21.4,59,19.5,232
2024-06-04 16:00:00,9.1,21.6,57,17.8,238
2024-06-04 17:00:00,9.0,21.1,58,17.0,249
2024-06-04 18:00:00,7.7,20.0,66,13.1,279
2024-06-04 19:00:00,7.4,17.9,77,12.2,313
2024-06-04 20:00:00,7.2,16.1,84,5.8,300
2024-06-04 21:00:00,8.1,15.4,88,4.9,287
2024-06-04 22:00:00,9.4,15.1,90,4.3,275
2024-06-04 23:00:00,9.0,15.1,90,5.1,274
2024-06-05 00:00:00,6.7,14.8,90,5.4,274
2024-06-05 01:00:00,6.2,14.9,85,9.4,272
2024-06-05 02:00:00,5.6,14.1,84,12.5,282
2024-06-05 03:00:00,6.5,13.9,83,12.1,287
2024-06-05 04:00:00,6.9,13.2,83,9.2,281
2024-06-05 05:00:00,7.2,13.1,85,8.6,270
2024-06-05 06:00:00,7.6,14.0,82,8.7,253
2024-06-05 07:00:00,7.4,14.6,79,9.3,254
2024-06-05 08:00:00,6.8,15.7,74,12.1,247
2024-06-05 09:00:00,5.8,17.3,66,15.4,249
2024-06-05 10:00:00,5.4,18.0,64,15.9,266
2024-06-05 11:00:00,5.3,18.0,65,16.9,272
2024-06-05 12:00:00,5.4,17.2,70,16.2,287
2024-06-05 13:00:00,4.9,17.4,73,15.0,281
2024-06-05 14:00:00,5.2,17.8,73,14.4,283
2024-06-05 15:00:00,5.8,18.2,70,14.2,279
2024-06-05 16:00:00,6.3,18.4,67,16.2,283
2024-06-05 17:00:00,7.6,17.8,68,15.0,300
2024-06-05 18:00:00,7.7,17.5,66,12.8,320
2024-06-05 19:00:00,8.6,16.1,68,11.9,331
2024-06-05 20:00:00,8.1,14.2,74,8.8,341
2024-06-05 21:00:00,8.4,12.6,83,7.6,5
2024-06-05 22:00:00,8.3,11.2,88,5.9,14
2024-06-05 23:00:00,8.4,9.9,92,8.3,18
2024-06-06 00:00:00,9.1,11.1,85,5.3,28
2024-06-06 01:00:00,10.4,10.9,87,3.3,354
2024-06-06 02:00:00,11.4,10.4,89,1.6,297
2024-06-06 03:00:00,12.6,10.2,90,1.8,217
2024-06-06 04:00:00,13.4,8.2,97,3.7,331
2024-06-06 05:00:00,13.7,9.4,98,7.6,335
2024-06-06 06:00:00,16.5,11.1,92,7.5,343
2024-06-06 07:00:00,18.2,12.9,80,8.4,350
2024-06-06 08:00:00,17.9,14.6,65,7.6,357
2024-06-06 09:00:00,14.4,16.0,57,6.6,351
2024-06-06 10:00:00,12.8,17.0,56,5.8,338
2024-06-06 11:00:00,13.0,17.3,56,9.0,331
2024-06-06 12:00:00,12.9,18.2,57,9.0,293
2024-06-06 13:00:00,11.5,19.3,50,8.9,291
2024-06-06 14:00:00,10.3,19.4,53,11.2,303
2024-06-06 15:00:00,10.3,18.4,57,14.5,316
2024-06-06 16:00:00,10.1,18.5,58,14.1,310
2024-06-06 17:00:00,9.3,17.5,58,14.3,321
2024-06-06 18:00:00,8.5,16.9,57,13.2,325
2024-06-06 19:00:00,9.0,15.5,62,9.9,327
2024-06-06 20:00:00,8.8,13.9,65,14.1,341
2024-06-06 21:00:00,9.2,12.5,73,9.8,354
2024-06-06 22:00:00,9.3,11.4,79,8.0,10
2024-06-06 23:00:00,8.1,10.1,86,5.8,7
2024-06-07 00:00:00,8.9,9.1,90,6.6,338
2024-06-07 01:00:00,9.6,9.4,89,5.2,326
2024-06-07 02:00:00,10.5,8.9,91,5.1,315
2024-06-07 03:00:00,11.6,8.4,93,4.8,297
2024-06-07 04:00:00,11.5,8.1,93,5.8,300
2024-06-07 05:00:00,13.0,9.2,90,8.3,304
2024-06-07 06:00:00,15.2,11.1,85,5.6,310
2024-06-07 07:00:00,17.8,13.2,74,5.6,320
2024-06-07 08:00:00,15.1,14.8,64,5.9,317
2024-06-07 09:00:00,11.2,15.9,60,7.2,307
2024-06-07 10:00:00,10.6,16.8,59,7.8,304
2024-06-07 11:00:00,9.5,17.9,55,8.9,284
2024-06-07 12:00:00,8.2,18.8,49,8.0,280
2024-06-07 13:00:00,7.7,19.2,50,3.5,294
2024-06-07 14:00:00,7.3,20.2,46,6.5,270
2024-06-07 15:00:00,7.6,20.2,47,8.5,282
2024-06-07 16:00:00,8.4,19.9,50,9.7,292
2024-06-07 17:00:00,8.5,19.3,52,8.0,306
2024-06-07 18:00:00,8.8,18.8,55,5.7,305
2024-06-07 19:00:00,9.1,17.0,74,5.0,339
2024-06-07 20:00:00,9.1,14.2,77,7.9,336
2024-06-07 21:00:00,9.8,14.0,75,10.1,333
2024-06-07 22:00:00,10.4,12.8,79,10.0,347
2024-06-07 23:00:00,11.1,11.4,88,6.7,16
2024-06-08 00:00:00,10.3,10.1,93,6.6,49
2024-06-08 01:00:00,10.1,10.1,92,5.5,11
2024-06-08 02:00:00,10.9,9.6,92,5.4,8
2024-06-08 03:00:00,13.3,8.4,95,6.9,354
2024-06-08 04:00:00,10.5,8.1,95,6.0,343
2024-06-08 05:00:00,11.0,9.7,92,4.5,346
2024-06-08 06:00:00,11.5,11.3,83,4.3,360
2024-06-08 07:00:00,12.2,13.4,72,4.1,15
2024-06-08 08:00:00,12.5,15.5,63,3.1,21
2024-06-08 09:00:00,12.2,17.1,60,4.7,356
2024-06-08 10:00:00,12.2,18.2,59,7.2,342
2024-06-08 11:00:00,12.1,19.2,58,8.1,328
2024-06-08 12:00:00,9.7,20.0,56,9.2,312
2024-06-08 13:00:00,9.7,20.5,53,9.2,296
2024-06-08 14:00:00,8.9,21.0,52,12.2,294
2024-06-08 15:00:00,7.5,20.4,52,16.0,306
2024-06-08 16:00:00,7.1,18.5,61,19.4,325
2024-06-08 17:00:00,7.3,18.1,60,18.4,329
2024-06-08 18:00:00,7.8,16.9,61,16.8,332
2024-06-08 19:00:00,7.8,15.8,65,11.8,337
2024-06-08 20:00:00,7.8,14.1,72,9.2,339
2024-06-08 21:00:00,7.2,12.9,78,7.3,349
2024-06-08 22:00:00,7.3,11.9,82,7.6,352
2024-06-08 23:00:00,7.4,11.1,86,7.2,354
2024-06-09 00:00:00,6.8,10.1,91,5.8,353
2024-06-09 01:00:00,7.1,10.2,91,7.5,343
2024-06-09 02:00:00,7.8,9.6,94,6.2,339
2024-06-09 03:00:00,9.1,8.8,96,5.6,333
2024-06-09 04:00:00,10.6,8.6,98,5.0,330
2024-06-09 05:00:00,11.7,10.0,96,8.0,333
2024-06-09 06:00:00,11.4,11.6,90,7.0,348
2024-06-09 07:00:00,10.5,13.6,84,8.4,10
2024-06-09 08:00:00,8.6,15.4,75,10.3,25
2024-06-09 09:00:00,7.6,16.9,61,12.1,30
2024-06-09 10:00:00,6.7,18.2,54,13.3,13
2024-06-09 11:00:00,6.5,18.6,51,12.6,357
2024-06-09 12:00:00,5.9,19.5,47,11.3,351
2024-06-09 13:00:00,5.7,19.8,45,13.1,344
2024-06-09 14:00:00,5.6,20.0,43,15.2,338
2024-06-09 15:00:00,4.8,19.8,46,14.6,340
2024-06-09 16:00:00,4.4,19.7,45,16.1,340
2024-06-09 17:00:00,4.1,18.4,49,19.8,333
2024-06-09 18:00:00,3.8,16.9,48,17.9,335
2024-06-09 19:00:00,3.8,15.1,55,13.9,335
2024-06-09 20:00:00,4.4,13.2,61,9.9,327
2024-06-09 21:00:00,5.3,11.9,68,8.1,315
2024-06-09 22:00:00,6.6,11.3,74,8.2,311
2024-06-09 23:00:00,6.1,10.6,79,7.7,298
2024-06-10 00:00:00,7.7,10.4,81,10.0,291
2024-06-10 01:00:00,8.9,9.9,84,7.6,273
2024-06-10 02:00:00,9.2,9.7,86,9.2,259
2024-06-10 03:00:00,9.2,9.5,88,10.4,268
2024-06-10 04:00:00,8.8,9.4,89,12.0,261
2024-06-10 05:00:00,8.6,10.4,85,13.2,259
2024-06-10 06:00:00,8.5,11.9,80,12.6,250
2024-06-10 07:00:00,7.7,13.6,75,15.3,251
2024-06-10 08:00:00,7.1,14.6,70,26.0,267
2024-06-10 09:00:00,6.1,15.2,64,24.5,260
2024-06-10 10:00:00,6.7,16.4,62,24.6,265
2024-06-10 11:00:00,6.5,16.1,66,24.1,269
2024-06-10 12:00:00,5.9,15.1,74,22.3,271
2024-06-10 13:00:00,5.4,13.9,87,21.9,293
2024-06-10 14:00:00,5.8,13.6,84,18.2,308
2024-06-10 15:00:00,4.1,14.1,76,20.1,317
2024-06-10 16:00:00,4.6,15.4,63,20.4,324
2024-06-10 17:00:00,4.5,15.2,58,19.7,339
2024-06-10 18:00:00,4.6,14.3,60,16.9,340
2024-06-10 19:00:00,4.6,13.3,65,11.6,334
2024-06-10 20:00:00,5.1,11.2,74,7.4,317
2024-06-10 21:00:00,5.8,10.4,78,8.0,306
2024-06-10 22:00:00,7.2,9.6,80,7.5,305
2024-06-10 23:00:00,7.9,8.8,85,6.6,299
2024-06-11 00:00:00,9.3,8.2,88,6.6,292
2024-06-11 01:00:00,10.0,7.9,90,6.7,306
2024-06-11 02:00:00,10.2,7.4,92,6.3,301
2024-06-11 03:00:00,10.6,7.1,93,6.0,295
2024-06-11 04:00:00,11.2,6.6,94,5.5,293
2024-06-11 05:00:00,12.1,8.1,90,7.3,290
2024-06-11 06:00:00,14.9,10.1,84,4.7,302
2024-06-11 07:00:00,15.7,12.1,76,2.9,300
2024-06-11 08:00:00,15.2,13.7,68,2.6,286
2024-06-11 09:00:00,10.9,14.9,64,3.9,292
2024-06-11 10:00:00,8.8,16.0,58,5.8,274
2024-06-11 11:00:00,8.1,16.2,53,8.0,278
2024-06-11 12:00:00,7.5,15.0,56,11.4,298
2024-06-11 13:00:00,7.0,14.4,63,5.2,335
2024-06-11 14:00:00,6.5,16.6,49,11.2,320
2024-06-11 15:00:00,6.3,16.1,49,16.7,335
2024-06-11 16:00:00,6.3,15.7,53,13.5,344
2024-06-11 17:00:00,6.0,15.7,53,11.8,337
2024-06-11 18:00:00,5.6,15.1,53,12.1,337
2024-06-11 19:00:00,5.7,14.0,61,8.4,340
2024-06-11 20:00:00,5.6,12.1,70,6.4,333
2024-06-11 21:00:00,5.8,10.9,75,7.0,348
2024-06-11 22:00:00,6.4,9.3,86,5.4,340
2024-06-11 23:00:00,6.9,8.7,90,5.4,323
2024-06-12 00:00:00,8.9,8.1,92,5.7,325
2024-06-12 01:00:00,9.6,8.1,93,5.3,332
2024-06-12 02:00:00,10.7,7.3,95,6.4,333
2024-06-12 03:00:00,11.6,6.8,96,6.9,332
2024-06-12 04:00:00,12.3,6.3,98,6.4,317
2024-06-12 05:00:00,13.4,8.2,95,5.5,302
2024-06-12 06:00:00,15.4,10.1,87,4.2,329
2024-06-12 07:00:00,17.6,11.9,80,3.9,338
2024-06-12 08:00:00,16.0,13.4,73,3.8,343
2024-06-12 09:00:00,14.2,14.6,67,5.2,348
2024-06-12 10:00:00,12.1,15.4,62,5.0,339
2024-06-12 11:00:00,12.3,16.0,61,5.2,344
2024-06-12 12:00:00,11.4,16.6,57,4.2,329
2024-06-12 13:00:00,11.7,17.0,53,5.4,270
2024-06-12 14:00:00,11.1,14.1,73,14.0,348
2024-06-12 15:00:00,10.2,15.4,67,1.5,135
2024-06-12 16:00:00,9.8,14.3,70,12.7,8
2024-06-12 17:00:00,9.8,13.9,72,1.1,270
2024-06-12 18:00:00,10.0,14.1,70,2.2,261
2024-06-12 19:00:00,11.4,13.7,77,3.7,209
2024-06-12 20:00:00,13.0,11.7,87,11.9,335
2024-06-12 21:00:00,14.6,10.9,91,2.6,56
2024-06-12 22:00:00,15.5,10.7,93,3.8,253
2024-06-12 23:00:00,16.1,9.6,95,5.4,262
2024-06-13 00:00:00,15.3,8.9,94,6.9,264
2024-06-13 01:00:00,15.7,11.0,86,7.4,284
2024-06-13 02:00:00,15.2,9.9,91,8.7,294
2024-06-13 03:00:00,15.9,9.0,93,8.2,293
2024-06-13 04:00:00,15.1,8.5,92,7.4,293
2024-06-13 05:00:00,18.8,9.3,88,6.6,283
2024-06-13 06:00:00,18.7,10.9,81,1.9,248
2024-06-13 07:00:00,18.0,12.7,72,1.1,180
2024-06-13 08:00:00,16.3,14.4,64,5.1,172
2024-06-13 09:00:00,12.2,16.0,60,10.0,201
2024-06-13 10:00:00,9.1,17.6,52,16.1,228
2024-06-13 11:00:00,7.9,18.1,47,16.4,218
2024-06-13 12:00:00,6.6,18.9,44,17.7,207
2024-06-13 13:00:00,6.0,19.1,44,19.2,214
2024-06-13 14:00:00,5.7,19.2,44,19.0,213
2024-06-13 15:00:00,5.7,19.0,44,20.8,206
2024-06-13 16:00:00,6.0,19.0,44,17.1,208
2024-06-13 17:00:00,6.0,18.8,49,10.7,192
2024-06-13 18:00:00,5.8,18.8,49,12.0,196
2024-06-13 19:00:00,6.0,17.8,52,12.3,187
2024-06-13 20:00:00,6.1,16.5,58,13.0,208
2024-06-13 21:00:00,6.2,15.2,71,12.4,216
2024-06-13 22:00:00,6.2,15.0,69,10.2,198
2024-06-13 23:00:00,6.0,14.5,64,12.6,193
2024-06-14 00:00:00,5.4,13.4,74,12.4,197
2024-06-14 01:00:00,5.5,12.9,88,12.0,189
2024-06-14 02:00:00,5.4,12.9,88,9.7,182
2024-06-14 03:00:00,5.4,12.9,89,12.3,183
2024-06-14 04:00:00,5.1,13.1,89,17.7,182
2024-06-14 05:00:00,4.5,13.4,90,19.0,195
2024-06-14 06:00:00,4.6,13.9,90,19.7,204
2024-06-14 07:00:00,4.7,15.1,86,23.2,224
2024-06-14 08:00:00,4.0,16.5,77,22.7,234
2024-06-14 09:00:00,3.2,17.8,69,22.7,243
2024-06-14 10:00:00,3.2,18.8,63,24.4,233
2024-06-14 11:00:00,3.1,19.4,59,26.8,230
2024-06-14 12:00:00,3.0,20.0,56,25.1,231
2024-06-14 13:00:00,3.5,20.4,53,23.4,223
2024-06-14 14:00:00,3.5,21.0,50,23.2,216
2024-06-14 15:00:00,3.8,20.9,55,23.5,207
2024-06-14 16:00:00,4.0,20.8,55,24.7,217
2024-06-14 17:00:00,3.8,19.6,60,22.7,228
2024-06-14 18:00:00,4.0,18.5,64,18.4,228
2024-06-14 19:00:00,4.0,18.0,66,18.4,230
2024-06-14 20:00:00,3.9,16.1,72,19.9,224
2024-06-14 21:00:00,3.8,15.5,75,20.2,221
2024-06-14 22:00:00,3.9,14.9,75,21.4,226
2024-06-14 23:00:00,4.5,14.1,77,22.2,223
2024-06-15 00:00:00,4.8,13.4,76,22.7,221
2024-06-15 01:00:00,5.3,12.9,79,25.8,230
2024-06-15 02:00:00,5.3,12.6,78,25.4,235
2024-06-15 03:00:00,5.4,11.8,78,23.9,239
2024-06-15 04:00:00,6.0,11.0,79,22.9,237
2024-06-15 05:00:00,5.3,11.1,79,21.8,232
2024-06-15 06:00:00,4.1,12.1,76,21.2,230
2024-06-15 07:00:00,3.9,13.4,71,22.2,227
2024-06-15 08:00:00,4.0,14.9,65,22.9,224
2024-06-15 09:00:00,4.2,16.3,55,27.5,233
2024-06-15 10:00:00,4.4,17.0,53,28.8,228
2024-06-15 11:00:00,4.5,16.4,55,29.8,224
2024-06-15 12:00:00,4.6,17.2,52,29.8,223
2024-06-15 13:00:00,4.8,15.9,61,23.7,223
2024-06-15 14:00:00,4.9,16.3,60,24.2,223
2024-06-15 15:00:00,5.2,16.4,61,26.0,224
2024-06-15 16:00:00,5.7,16.0,65,24.3,230
2024-06-15 17:00:00,5.7,16.8,63,21.4,229
2024-06-15 18:00:00,6.0,15.6,71,24.2,224
2024-06-15 19:00:00,6.3,14.9,74,19.4,222
2024-06-15 20:00:00,6.5,14.8,72,18.1,223
2024-06-15 21:00:00,6.8,14.0,74,17.4,220
2024-06-15 22:00:00,6.4,14.1,74,20.5,218
2024-06-15 23:00:00,5.6,13.4,78,20.3,217
2024-06-16 00:00:00,4.9,13.1,80,18.9,215
2024-06-16 01:00:00,5.0,12.8,83,20.0,214
2024-06-16 02:00:00,5.2,13.1,82,20.3,210
2024-06-16 03:00:00,5.6,13.0,83,20.6,207
2024-06-16 04:00:00,6.2,12.8,85,18.5,201
2024-06-16 05:00:00,6.5,13.2,84,19.6,187
2024-06-16 06:00:00,6.1,13.4,85,25.1,188
2024-06-16 07:00:00,5.5,13.4,88,24.7,193
2024-06-16 08:00:00,5.2,14.2,87,23.8,200
2024-06-16 09:00:00,4.6,15.1,84,25.1,218
